time,open,high,low,close,volume,sma20,sma50,ema20,rsi14,macd,macd_signal,vol20
2024-11-21 00:00:00+01:00,53.00064231731861,53.26414363965135,52.58266788977702,52.900691986083984,3475100.0,,,52.900691986083984,58.02602197305823,0.0,0.0,
2024-11-22 00:00:00+01:00,53.24597319633662,53.3913545582574,51.001648638319956,51.71946716308594,5607002.0,,,52.788194383893696,58.02602197305823,-0.09422876080896003,-0.018845752161792007,
2024-11-25 00:00:00+01:00,52.073837827070975,52.13744195669711,51.210634468504,51.77398681640625,4787044.0,,,52.69160318699013,58.02602197305823,-0.1626317348438846,-0.04760294869821053,
2024-11-26 00:00:00+01:00,51.33784023221004,51.66494914933795,50.90169616476115,51.15611267089844,2952549.0,,,52.545365994981395,58.02602197305823,-0.2636595610388923,-0.0908142711663469,
2024-11-27 00:00:00+01:00,50.61093307503377,50.65636409848104,49.638694615369566,50.54732894897461,4618436.0,,,52.35507675250456,58.02602197305823,-0.38837169258687254,-0.15032575545045201,
2024-11-28 00:00:00+01:00,50.774487342666134,51.23788932596073,50.474636349937654,51.0107307434082,2383392.0,,,52.22704379925728,58.02602197305823,-0.44468821441365947,-0.20919824724309352,
2024-11-29 00:00:00+01:00,50.52006917465819,51.72855454068889,50.474638149760686,51.465049743652344,3399190.0,,,52.15447293681872,58.02602197305823,-0.44750120198596477,-0.25685883819166777,
2024-12-02 00:00:00+01:00,50.52007036585004,51.59225921630391,50.26565384749322,50.82900619506836,4192383.0,,,52.028238009032975,58.02602197305823,-0.4953438975266735,-0.3045558500586689,
2024-12-03 00:00:00+01:00,51.09250658359902,51.7103781886476,50.447377058557485,50.68362045288086,3632470.0,,,51.900179194161346,58.02602197305823,-0.5387802692213768,-0.3514007338912105,
2024-12-04 00:00:00+01:00,50.72905768012418,51.62860375010889,50.7017962924945,51.33784103393555,2626120.0,,,51.84662317890175,58.02602197305823,-0.5144831320978085,-0.38401721353253016,
2024-12-05 00:00:00+01:00,51.21063253481762,52.782569544814656,51.14702840759314,52.67353439331055,3646351.0,,,51.925376627893066,58.02602197305823,-0.38303282070216227,-0.3838203349664566,
2024-12-06 00:00:00+01:00,52.66444436315848,53.700286933526264,52.6008402380422,53.218711853027344,3758878.0,,,52.04855141123919,58.02602197305823,-0.23218969879707885,-0.3534942077325811,
2024-12-09 00:00:00+01:00,53.78206783668945,54.76339463326284,53.78206783668945,54.57258224487305,3643529.0,,,52.288935300156695,58.02602197305823,-0.003360672327659131,-0.2834675006515967,
2024-12-10 00:00:00+01:00,54.39993813169855,54.6270967215692,54.0364864676045,54.2454719543457,3017820.0,,,52.475272124365176,58.02602197305823,0.14986535853739014,-0.19680092881379935,
2024-12-11 00:00:00+01:00,54.14552307128906,54.49988992639774,53.954710682563636,54.14552307128906,1806949.0,,,52.634343643119834,57.341906859645995,0.2602332455121896,-0.10539409394860158,
2024-12-12 00:00:00+01:00,54.31816164917711,54.45445819144361,53.33683832981951,53.53673553466797,3064965.0,,,52.72028572802918,61.494225694933704,0.29517394326327206,-0.02528048650622685,
2024-12-13 00:00:00+01:00,53.61850906209652,53.927444865878705,53.40043876893546,53.55490493774414,2159456.0,,,52.79977327181156,61.316346342634006,0.32063473925936137,0.043902558646890785,
2024-12-16 00:00:00+01:00,53.28231499390445,53.87292867754839,53.109675724087126,53.44586944580078,1775368.0,,,52.861306240762914,65.55552445725695,0.3282307112464551,0.10076818916680366,
2024-12-17 00:00:00+01:00,53.218714532533824,53.464046227262315,52.92795181274414,52.92795181274414,3075365.0,,,52.86765343809446,66.37499173465244,0.28912608368486303,0.13843976807041553,
2024-12-18 00:00:00+01:00,52.99155361745539,53.80023761304607,52.9188646737778,53.273231506347656,2891991.0,52.450917625427245,,52.90627992078524,65.8195618114128,0.2827373500857817,0.16729928447348877,
2024-12-19 00:00:00+01:00,52.31916698347019,52.782568971957,51.992058066343056,52.52815246582031,2800740.0,52.432290649414064,,52.87026778221715,57.142857142857146,0.21507334930271327,0.17685409743933367,0.2062223890683649
2024-12-20 00:00:00+01:00,52.11926685052129,52.33733715338496,51.428702803734765,52.228302001953125,4839471.0,52.457732391357425,,52.809128184096764,59.84653221100237,0.1356895698131524,0.16862119191409744,0.1904845321088985
2024-12-23 00:00:00+01:00,52.26464797781755,52.27373279616149,51.80124252048288,52.19195556640625,1395481.0,52.47863082885742,,52.750349839554815,60.779232391920345,0.06904855034251511,0.14870666359978096,0.19052531694911054
2024-12-24 00:00:00+01:00,52.5372381656792,52.61901539633319,52.28282165527344,52.28282165527344,479686.0,52.53496627807617,,52.705823345813734,57.34463863112523,0.023298624224239006,0.12362505572467258,0.1848150143920605
2024-12-27 00:00:00+01:00,52.6099304098996,53.30957581128139,52.6099304098996,53.19145584106445,2338135.0,52.66717262268067,,52.752074059647136,54.311647959676236,0.059672792380155215,0.11083460305576912,0.18659981771003958
2024-12-30 00:00:00+01:00,53.1278503798498,53.90927645817113,53.082415890421665,53.36409378051758,1667203.0,52.784840774536136,,52.810361652110984,51.29032629399978,0.10126272793014124,0.10892022803064355,0.18502017721470754
2024-12-31 00:00:00+01:00,53.19145832061591,53.97288445498219,53.146027294094296,53.809329986572266,796685.0,52.90205478668213,,52.905501493488245,41.923084375635796,0.1682108622151972,0.12077835486755428,0.1847650595124163
2025-01-02 00:00:00+01:00,54.10009079563966,54.51806177066851,52.62810063219279,53.836585998535156,1571471.0,53.052433776855466,,52.99417620825462,45.37986670678165,0.2209204400342557,0.14080677190089458,0.1767009958474639
2025-01-03 00:00:00+01:00,53.77298308806825,54.00014168392316,52.8643487046486,53.146026611328125,2635522.0,53.17555408477783,,53.008638151404476,40.036232986316044,0.20461214743684053,0.15356784700808376,0.18441121590124784
2025-01-06 00:00:00+01:00,54.000139383158135,54.85425441936219,53.60942633764145,54.545318603515625,3444327.0,53.335927963256836,,53.15498867065316,58.68545711376104,0.30112766517819267,0.18307981064210554,0.20001105907495004
2025-01-07 00:00:00+01:00,54.445367969659806,55.49938713120294,53.91836185505317,54.88151550292969,3010929.0,53.44632701873779,,53.31941979753664,60.830910808953924,0.40013270763333253,0.22649039004035093,0.18140135002774366
2025-01-08 00:00:00+01:00,54.87242989727824,55.33583537418847,53.87293346130595,54.64527130126953,2534021.0,53.517654991149904,,53.44569136932073,59.59307186016795,0.45429515264228826,0.27205134256073843,0.18003300603906103
2025-01-09 00:00:00+01:00,54.16369373190338,54.70887295114769,53.6457724337718,54.47262954711914,1759110.0,53.51265735626221,,53.54349500530152,63.07692407059823,0.47778097215990556,0.3131972684805719,0.15642331683299998
2025-01-10 00:00:00+01:00,54.327249612365534,54.70887438258866,53.79115519741041,53.92744827270508,3177621.0,53.49675617218018,,53.580061983149484,55.35714397275619,0.4472465014907101,0.34000711508259956,0.15907449691760517
2025-01-13 00:00:00+01:00,53.87293166369085,54.37267986500156,53.4276993052575,54.19095230102539,2249295.0,53.49902763366699,,53.63824201342338,64.78189654880072,0.4392469212997625,0.3598550763260322,0.15996972197044287
2025-01-14 00:00:00+01:00,55.09050436940825,55.808322907564055,55.09050436940825,55.254058837890625,3608506.0,53.584893798828126,,53.79212933003931,73.6842325281965,0.5127800004864227,0.3904400611581103,0.1682641855360424
2025-01-15 00:00:00+01:00,55.4539549646632,56.65335206599466,54.95420675013593,56.408023834228516,4240049.0,53.72754974365235,,54.04126213996209,78.08719297576843,0.6566019283264382,0.4436724345917759,0.1814564127016012
2025-01-16 00:00:00+01:00,57.06223267499946,57.06223267499946,56.29897973333829,56.52613830566406,2413140.0,53.88156318664551,,54.277917012886086,78.16646055085084,0.7712225199016345,0.5091824516537476,0.1806290753993978
2025-01-17 00:00:00+01:00,56.84416465390263,57.00771910979389,56.362586104371765,56.553401947021484,3346287.0,54.062835693359375,,54.494629863756124,75.27323219230408,0.8544109944360514,0.5782281602102084,0.17476340765452056
2025-01-20 00:00:00+01:00,56.79873077858581,57.471121711868854,56.72604183416233,57.19853210449219,2581551.0,54.2591007232666,,54.75214436287384,76.91328149390098,0.9613136466537071,0.6548452574989082,0.17677850336348133
2025-01-21 00:00:00+01:00,57.271221620668314,57.43477607996011,56.99863201057032,57.34391403198242,1841077.0,54.499888801574706,,54.998979569455614,75.89880077905758,1.045711563300344,0.7330185186591953,0.16423733508161012
2025-01-22 00:00:00+01:00,57.28031087596932,57.40751913176002,56.45345374716475,56.617008209228516,2831825.0,54.71932411193848,,55.15307753514827,68.47828126132913,1.041931556996964,0.794801126326749,0.1716464227888242
2025-01-23 00:00:00+01:00,56.84416496874892,57.64376068401841,56.81690358183947,57.5892448425293,2412811.0,54.98918857574463,,55.385093469184554,78.4633227390758,1.1046534879684913,0.8567715986550974,0.17667283038959447
