t,o,h,l,c,v
2024-11-21T00:00:00+01:00,9.29837858800851,9.315244410512138,9.21780061312589,9.240287780761719,3845584.0
2024-11-22T00:00:00+01:00,9.275892698573504,9.388328552246094,9.264649113206245,9.388328552246094,6544340.0
2024-11-25T00:00:00+01:00,9.393011853194771,9.47265338897705,9.332109922798235,9.47265338897705,13681795.0
2024-11-26T00:00:00+01:00,9.472653808307316,9.51481702873813,9.407066973660982,9.449230194091797,5222611.0
2024-11-27T00:00:00+01:00,9.444544792175293,9.45391459478654,9.333983623312548,9.444544792175293,7044065.0
2024-11-28T00:00:00+01:00,9.46328397951532,9.528870807790724,9.43985947402159,9.467967987060547,5234441.0
2024-11-29T00:00:00+01:00,9.439860390984148,9.458599997199446,9.374273556337814,9.449230194091797,6375437.0
2024-12-02T00:00:00+01:00,9.388328004448304,9.477338450877804,9.333983862751863,9.374273300170898,8706182.0
2024-12-03T00:00:00+01:00,9.336602528591994,9.396489037503441,9.325011383376065,9.375239372253418,9653931.0
2024-12-04T00:00:00+01:00,9.212964097557746,9.25739605245425,9.071939574627537,9.093189239501953,14623315.0
2024-12-05T00:00:00+01:00,9.131826606588142,9.357851621538062,9.131826606588142,9.323079109191895,9167856.0
2024-12-06T00:00:00+01:00,9.398420847400164,9.518195708922566,9.367511740592786,9.396489143371582,5930602.0
2024-12-09T00:00:00+01:00,9.413876460050233,9.479559003860533,9.381034727557562,9.417739868164062,4741566.0
2024-12-10T00:00:00+01:00,9.41773962392848,9.473762724826289,9.35205708182156,9.375239372253418,4081390.0
2024-12-11T00:00:00+01:00,9.350125428586937,9.365579981900423,9.218759422484752,9.226487159729004,7661917.0
2024-12-12T00:00:00+01:00,9.195577428074495,9.292169070599673,9.193644803013527,9.236145973205566,4846357.0
2024-12-13T00:00:00+01:00,9.228418409251235,9.296032652402157,9.166599277866831,9.282509803771973,5332156.0
2024-12-16T00:00:00+01:00,9.286374271829612,9.303760528564453,9.224555139519634,9.303760528564453,4959588.0
