symbol,price,vol20,rsi14,drift_score
^FCHI,8221.0400390625,0.06931102512594281,67.90637424728595,0.03333333333333333
BNP.PA,81.48999786376953,0.17299363558018566,64.3402397312986,0.05
AIR.PA,215.0500030517578,0.19480612181883292,86.75537916417431,0.05
MC.PA,627.2999877929688,0.14989253562311738,42.48366664904762,0.03333333333333333
OR.PA,358.1499938964844,0.17086735473061304,32.269105470954756,0.05
ORA.PA,14.494999885559082,0.11914228783825971,81.24996740375165,0.03333333333333333
