symbol,price,vol20,rsi14,drift_score
^FCHI,8195.2099609375,0.06971065188190681,70.66806590457338,0.05
BNP.PA,81.91999816894531,0.15906795812810048,78.51335676796964,0.05
AIR.PA,203.6999969482422,0.22146447399135163,69.13386526846465,0.05
MC.PA,641.7999877929688,0.13191670441412662,68.97686710875118,0.016666666666666666
OR.PA,364.70001220703125,0.13124482594886802,39.446440224794564,0.03333333333333333
ORA.PA,14.34000015258789,0.127432196462584,77.55104106251046,0.03333333333333333
