symbol,price,vol20,rsi14,drift_score
^FCHI,8102.10009765625,0.07208783991215954,51.731729148690825,0.06666666666666667
BNP.PA,80.0199966430664,0.16823780005839267,78.31202620496023,0.06666666666666667
AIR.PA,195.72000122070312,0.2969739956501802,44.47515248250368,0.05
MC.PA,630.5,0.1384431519631984,50.15577271729035,0.03333333333333333
OR.PA,364.6499938964844,0.15731307054250024,43.85026825238163,0.03333333333333333
ORA.PA,14.024999618530273,0.13240649632362783,47.56095575333767,0.03333333333333333
