symbol,price,vol20,rsi14,drift_score
^FCHI,8128.259765625,0.09993404613324693,68.18779459452625,0.06666666666666667
BNP.PA,79.30999755859375,0.23723787334626745,84.97244175311508,0.06666666666666667
AIR.PA,195.0399932861328,0.28713967281731057,43.17995063016744,0.05
MC.PA,627.5999755859375,0.16651497935618378,58.85170044443161,0.03333333333333333
OR.PA,372.0,0.17889114145391216,57.900953241915005,0.05
ORA.PA,13.720000267028809,0.14449303616597808,54.05493236197208,0.03333333333333333
