symbol,price,vol20,rsi14,drift_score
^FCHI,8390.7001953125,0.1127505489176425,73.61593032763223,0.05
BNP.PA,93.73999786376953,0.1795574694411896,72.25755586350776,0.05
AIR.PA,191.13999938964844,0.21699158328984808,26.98413481549524,0.06666666666666667
MC.PA,527.0,0.37214923459530797,18.67704580484434,0.06666666666666667
OR.PA,389.20001220703125,0.18301797530027264,52.92370174649033,0.05
ORA.PA,17.06999969482422,0.2662526599981132,87.7034058044745,0.06666666666666667
