symbol,price,vol20,rsi14,drift_score
^FCHI,8211.5,0.06978897234804825,66.96537039525869,0.05
BNP.PA,81.87000274658203,0.14963529077249593,72.85720046691945,0.05
AIR.PA,208.0,0.18768648047539202,75.37931244948814,0.05
MC.PA,642.7999877929688,0.12680839668247817,65.94198571867696,0.016666666666666666
OR.PA,363.29998779296875,0.12994640521033535,35.16295187344926,0.03333333333333333
ORA.PA,14.154999732971191,0.13662230758576902,65.67164285327937,0.03333333333333333
