symbol,price,vol20,rsi14,drift_score
^FCHI,8302.76953125,0.0723941932661867,77.44326257856339,0.03333333333333333
BNP.PA,87.76000213623047,0.2579971273764008,76.30613490285285,0.05
AIR.PA,213.60000610351562,0.21162542601574433,75.66912719472884,0.05
MC.PA,624.0999755859375,0.1953854684589154,48.21028571116471,0.03333333333333333
OR.PA,390.20001220703125,0.2942754055337852,71.318413860089,0.06666666666666667
ORA.PA,14.574999809265137,0.18727568487855742,63.157879641093544,0.05
